Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1701399,-,-,-,13.09,30.86,3,482,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Temperature,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2011,2,12,3,30,0,0,17.1,0,0,0,-1,0,0,0,0,29.28,149.81,0.34,957,1.4000000000000001,359,3.9000000000000004
2011,2,12,4,30,0,0,16.400000000000002,0,0,0,-1.3,0,0,0,0,29.88,135.28,0.34,958,1.4000000000000001,359,3.8000000000000003
2011,2,12,5,30,0,0,15.700000000000001,0,0,0,-1.6,0,0,0,0,30.47,120.79,0.34,958,1.4000000000000001,359,3.8000000000000003
2011,2,12,6,30,0,0,15.200000000000001,0,0,0,-1.9000000000000001,0,0,0,0,30.740000000000002,106.39,0.34,959,1.4000000000000001,360,3.8000000000000003
2011,2,12,7,30,0,0,15.700000000000001,0,0,0,-2.2,0,0,0,0,29.12,92.10000000000001,0.34,959,1.4000000000000001,272,4.5
2011,2,12,8,30,92,272,18,149,0,0,-2.8000000000000003,92,272,0,149,24.17,77.95,0.34,960,1.4000000000000001,11,6.1000000000000005
2011,2,12,9,30,163,532,21,394,0,0,-3.6,163,532,0,394,18.87,64.25,0.34,960,1.4000000000000001,21,7.2
2011,2,12,10,30,215,649,23.700000000000003,622,0,0,-3.9000000000000004,215,649,0,622,15.64,51.14,0.34,960,1.4000000000000001,23,7.1000000000000005
2011,2,12,11,30,253,710,26,802,0,0,-3.9000000000000004,253,710,0,802,13.66,39.28,0.34,960,1.4000000000000001,22,6.7
2011,2,12,12,30,276,738,28,914,0,0,-3.8000000000000003,276,738,0,914,12.23,30.18,0.34,958,1.3,20,6.300000000000001
2011,2,12,13,30,283,747,29.6,949,0,0,-3.8000000000000003,283,747,0,949,11.15,26.84,0.34,957,1.3,19,6
2011,2,12,14,30,280,729,30.5,904,0,0,-3.9000000000000004,280,729,0,904,10.5,31.17,0.34,956,1.2000000000000002,17,5.7
2011,2,12,15,30,206,789,30.700000000000003,803,0,0,-4,206,789,0,803,10.28,40.79,0.34,955,1.2000000000000002,15,5.4
2011,2,12,16,30,186,697,30.200000000000003,607,0,0,-4.2,186,697,0,607,10.450000000000001,52.89,0.34,955,1.1,13,5
2011,2,12,17,30,150,529,28.3,364,0,0,-4.4,150,529,0,364,11.47,66.11,0.34,955,1.1,12,4.1000000000000005
2011,2,12,18,30,79,213,24.700000000000003,117,0,0,-3.9000000000000004,79,213,0,117,14.81,79.87,0.34,956,1.1,12,2.4000000000000004
2011,2,12,19,30,0,0,22.6,0,0,0,-4.2,0,0,0,0,16.38,94.07000000000001,0.34,956,1,11,2.4000000000000004
2011,2,12,20,30,0,0,21.8,0,0,0,-4.800000000000001,0,0,0,0,16.490000000000002,108.38,0.34,957,1,9,2.8000000000000003
2011,2,12,21,30,0,0,21,0,0,0,-5.2,0,0,0,0,16.77,122.8,0.34,958,1,7,3.3000000000000003
2011,2,12,22,30,0,0,20.1,0,0,0,-5.4,0,0,0,0,17.37,137.3,0.34,958,0.9,3,3.7
2011,2,12,23,30,0,0,19.1,0,0,0,-5.6000000000000005,0,0,0,0,18.29,151.85,0.34,958,0.9,90,4
2011,2,13,0,30,0,0,18,0,0,0,-5.6000000000000005,0,0,0,0,19.64,166.43,0.34,958,0.9,357,3.9000000000000004
2011,2,13,1,30,0,0,17,0,0,0,-5.4,0,0,0,0,21.13,178.87,0.34,958,0.9,356,3.9000000000000004
2011,2,13,2,30,0,0,16.1,0,0,0,-5.300000000000001,0,0,0,0,22.62,164.37,0.34,957,0.8,357,3.9000000000000004
2011,2,13,3,30,0,0,15.3,0,0,0,-5.1000000000000005,0,0,0,0,24.060000000000002,149.8,0.34,957,0.8,357,3.8000000000000003
2011,2,13,4,30,0,0,14.600000000000001,0,0,0,-5,0,0,0,0,25.43,135.25,0.34,958,0.8,356,3.7
2011,2,13,5,30,0,0,13.9,0,0,0,-4.9,0,0,0,0,26.86,120.75,0.34,958,0.8,356,3.5
2011,2,13,6,30,0,0,13.4,0,0,0,-4.800000000000001,0,0,0,0,28.01,106.33,0.34,959,0.8,356,3.5
2011,2,13,7,30,0,0,14,0,0,0,-4.6000000000000005,0,0,0,0,27.19,92.03,0.34,960,0.8,357,3.9000000000000004
2011,2,13,8,30,84,372,16.7,163,0,0,-4.5,84,372,0,163,23.14,77.85000000000001,0.34,960,0.8,272,4.800000000000001
2011,2,13,9,30,133,657,20.8,420,0,0,-4.5,133,657,0,420,17.91,64.12,0.34,961,0.8,17,6.1000000000000005
2011,2,13,10,30,168,778,24.1,658,0,0,-4.7,168,778,0,658,14.370000000000001,50.97,0.34,960,0.8,22,6
2011,2,13,11,30,192,846,26.5,849,0,0,-4.800000000000001,192,846,0,849,12.38,39.050000000000004,0.34,960,0.7000000000000001,19,5.4
2011,2,13,12,30,186,912,28.5,976,0,0,-4.9,186,912,0,976,10.96,29.88,0.34,958,0.7000000000000001,13,5
2011,2,13,13,30,188,922,29.900000000000002,1013,0,0,-5.1000000000000005,188,922,0,1013,9.97,26.51,0.34,957,0.7000000000000001,6,4.9
2011,2,13,14,30,182,911,30.700000000000003,964,0,0,-5.4,182,911,0,964,9.25,30.89,0.34,956,0.7000000000000001,89,4.9
2011,2,13,15,30,177,863,30.8,833,0,0,-6,177,863,0,833,8.84,40.58,0.34,955,0.7000000000000001,355,5
2011,2,13,16,30,161,778,30.1,633,0,0,-6.5,161,778,0,633,8.82,52.74,0.34,955,0.7000000000000001,353,5
2011,2,13,17,30,134,615,28,384,0,0,-7,134,615,0,384,9.58,66,0.34,955,0.7000000000000001,353,4.3
2011,2,13,18,30,76,281,24.200000000000003,126,0,0,-6.6000000000000005,76,281,0,126,12.41,79.78,0.34,956,0.7000000000000001,354,2.8000000000000003
2011,2,13,19,30,0,0,21.900000000000002,0,0,0,-7.1000000000000005,0,0,0,0,13.74,94,0.34,957,0.7000000000000001,354,2.9000000000000004
2011,2,13,20,30,0,0,20.900000000000002,0,0,0,-7.7,0,0,0,0,13.94,108.32000000000001,0.34,958,0.7000000000000001,354,3.3000000000000003
2011,2,13,21,30,0,0,19.8,0,0,0,-8,0,0,0,0,14.530000000000001,122.76,0.34,959,0.7000000000000001,353,3.7
2011,2,13,22,30,0,0,18.7,0,0,0,-8.200000000000001,0,0,0,0,15.370000000000001,137.28,0.34,959,0.7000000000000001,354,3.9000000000000004
2011,2,13,23,30,0,0,17.6,0,0,0,-8.200000000000001,0,0,0,0,16.42,151.84,0.34,959,0.7000000000000001,355,3.9000000000000004
2011,2,14,0,30,0,0,16.5,0,0,0,-8.200000000000001,0,0,0,0,17.67,166.43,0.34,958,0.7000000000000001,355,3.6
2011,2,14,1,30,0,0,15.4,0,0,0,-8.1,0,0,0,0,19.09,178.96,0.34,958,0.7000000000000001,354,3.3000000000000003
2011,2,14,2,30,0,0,14.5,0,0,0,-8,0,0,0,0,20.38,164.36,0.34,958,0.7000000000000001,354,3.1
2011,2,14,3,30,0,0,13.700000000000001,0,0,0,-7.9,0,0,0,0,21.6,149.77,0.34,958,0.7000000000000001,355,3
2011,2,14,4,30,0,0,13,0,0,0,-7.800000000000001,0,0,0,0,22.76,135.21,0.34,958,0.7000000000000001,357,3
2011,2,14,5,30,0,0,12.4,0,0,0,-7.7,0,0,0,0,23.84,120.7,0.34,958,0.7000000000000001,269,3
2011,2,14,6,30,0,0,12,0,0,0,-7.6000000000000005,0,0,0,0,24.69,106.26,0.34,959,0.7000000000000001,1,3.1
2011,2,14,7,30,0,0,12.8,0,0,0,-7.5,0,0,0,0,23.650000000000002,91.95,0.34,959,0.7000000000000001,3,3.8000000000000003
2011,2,14,8,30,81,408,15.700000000000001,167,0,0,-7.300000000000001,81,408,0,167,19.95,77.75,0.34,960,0.7000000000000001,8,4.6000000000000005
2011,2,14,9,30,129,683,20,428,0,0,-7,129,683,0,428,15.56,63.99,0.34,960,0.7000000000000001,20,5.800000000000001
2011,2,14,10,30,166,790,23.900000000000002,666,0,0,-6.7,166,790,0,666,12.49,50.800000000000004,0.34,960,0.7000000000000001,28,6.5
2011,2,14,11,30,195,842,26.400000000000002,851,0,0,-6.6000000000000005,195,842,0,851,10.870000000000001,38.82,0.34,959,0.7000000000000001,27,5.9
2011,2,14,12,30,211,870,28.3,968,0,0,-7.1000000000000005,211,870,0,968,9.36,29.580000000000002,0.34,958,0.7000000000000001,25,5.5
2011,2,14,13,30,220,867,29.6,998,0,0,-8.1,220,867,0,998,8.05,26.17,0.34,957,0.8,24,5.2
2011,2,14,14,30,219,846,30.3,948,0,0,-9.1,219,846,0,948,7.15,30.6,0.34,955,0.8,22,4.9
2011,2,14,15,30,171,873,30.400000000000002,836,0,0,-10,171,873,0,836,6.63,40.37,0.34,955,0.8,19,4.7
2011,2,14,16,30,156,797,29.700000000000003,640,0,0,-10.700000000000001,156,797,0,640,6.51,52.58,0.34,955,0.7000000000000001,18,4.5
2011,2,14,17,30,128,642,27.6,391,0,0,-11.100000000000001,128,642,0,391,7.140000000000001,65.88,0.34,955,0.7000000000000001,17,3.6
2011,2,14,18,30,74,316,23.3,131,0,0,-9.3,74,316,0,131,10.65,79.69,0.34,955,0.7000000000000001,17,2.1
2011,2,14,19,30,0,0,21,0,0,0,-9.5,0,0,0,0,11.99,93.93,0.34,956,0.7000000000000001,17,2.1
2011,2,14,20,30,0,0,20,0,0,0,-10.100000000000001,0,0,0,0,12.21,108.28,0.34,956,0.7000000000000001,17,2.3000000000000003
2011,2,14,21,30,0,0,19,0,0,0,-10.4,0,0,0,0,12.65,122.73,0.34,957,0.7000000000000001,17,2.4000000000000004
2011,2,14,22,30,0,0,18,0,0,0,-10.600000000000001,0,0,0,0,13.23,137.26,0.34,957,0.7000000000000001,15,2.5
2011,2,14,23,30,0,0,17,0,0,0,-10.9,0,0,0,0,13.8,151.83,0.34,956,0.7000000000000001,11,2.7
2011,2,15,0,30,0,0,16.1,0,0,0,-11.200000000000001,0,0,0,0,14.24,166.43,0.34,956,0.7000000000000001,7,2.8000000000000003
2011,2,15,1,30,0,0,15.200000000000001,0,0,0,-11.600000000000001,0,0,0,0,14.67,178.94,0.34,955,0.6000000000000001,5,2.9000000000000004
2011,2,15,2,30,0,0,14.200000000000001,0,0,0,-11.9,0,0,0,0,15.3,164.34,0.34,955,0.6000000000000001,4,2.9000000000000004
2011,2,15,3,30,0,0,13.3,0,0,0,-12,0,0,0,0,16.03,149.74,0.34,955,0.6000000000000001,4,2.8000000000000003
2011,2,15,4,30,0,0,12.5,0,0,0,-12,0,0,0,0,16.95,135.17000000000002,0.34,955,0.5,5,2.5
2011,2,15,5,30,0,0,11.700000000000001,0,0,0,-11.700000000000001,0,0,0,0,18.21,120.64,0.34,956,0.5,6,2.3000000000000003
2011,2,15,6,30,0,0,11.3,0,0,0,-11.4,0,0,0,0,19.16,106.19,0.34,956,0.5,7,2.2
2011,2,15,7,30,0,0,12.4,0,0,0,-11.100000000000001,0,0,0,0,18.3,91.86,0.34,957,0.5,7,2.7
2011,2,15,8,30,78,457,15.600000000000001,176,0,0,-10.9,78,457,0,176,15.08,77.64,0.34,958,0.5,8,3.4000000000000004
2011,2,15,9,30,119,733,20.1,442,0,0,-10.600000000000001,119,733,0,442,11.64,63.86,0.34,958,0.5,18,3.6
2011,2,15,10,30,147,859,25.3,692,0,0,-12.200000000000001,147,859,0,692,7.46,50.63,0.34,958,0.4,36,4.9
2011,2,15,11,30,166,909,27.900000000000002,877,0,0,-12.600000000000001,166,909,0,877,6.22,38.59,0.34,957,0.5,34,4.3
2011,2,15,12,30,179,936,29.6,995,0,0,-12.9,179,936,0,995,5.51,29.28,0.34,956,0.5,29,3.9000000000000004
2011,2,15,13,30,181,946,30.900000000000002,1033,0,0,-13.4,181,946,0,1033,4.91,25.830000000000002,0.34,955,0.5,24,3.7
2011,2,15,14,30,178,934,31.6,984,0,0,-14.100000000000001,178,934,0,984,4.46,30.32,0.34,954,0.5,20,3.6
2011,2,15,15,30,187,856,31.6,841,0,0,-14.700000000000001,187,856,0,841,4.23,40.17,0.34,953,0.5,18,3.6
2011,2,15,16,30,170,768,30.8,639,0,0,-15.200000000000001,170,768,0,639,4.26,52.43,0.34,953,0.5,16,3.6
2011,2,15,17,30,136,612,28.3,387,0,0,-14.600000000000001,136,612,0,387,5.16,65.77,0.34,953,0.5,16,2.8000000000000003
2011,2,15,18,30,75,296,23.700000000000003,128,0,0,-10.9,75,296,0,128,9.16,79.61,0.34,954,0.5,17,1.7000000000000002
2011,2,15,19,30,0,0,21.3,0,0,0,-11.5,0,0,0,0,10.040000000000001,93.87,0.34,954,0.5,18,1.8
2011,2,15,20,30,0,0,20.200000000000003,0,0,0,-12,0,0,0,0,10.38,108.23,0.34,955,0.5,19,1.9000000000000001
2011,2,15,21,30,0,0,19.200000000000003,0,0,0,-12.100000000000001,0,0,0,0,10.91,122.7,0.34,956,0.5,19,2.1
2011,2,15,22,30,0,0,18.3,0,0,0,-12,0,0,0,0,11.65,137.23,0.34,956,0.6000000000000001,16,2.1
2011,2,15,23,30,0,0,17.6,0,0,0,-11.700000000000001,0,0,0,0,12.49,151.82,0.34,955,0.6000000000000001,12,2.2
2011,2,16,0,30,0,0,16.8,0,0,0,-11.200000000000001,0,0,0,0,13.61,166.42000000000002,0.34,955,0.6000000000000001,8,2.4000000000000004
2011,2,16,1,30,0,0,16.2,0,0,0,-10.8,0,0,0,0,14.67,178.81,0.34,954,0.6000000000000001,5,2.5
2011,2,16,2,30,0,0,15.600000000000001,0,0,0,-10.3,0,0,0,0,15.8,164.31,0.34,954,0.7000000000000001,91,2.5
2011,2,16,3,30,0,0,14.9,0,0,0,-9.9,0,0,0,0,17.05,149.70000000000002,0.34,954,0.8,359,2.5
2011,2,16,4,30,0,0,14.3,0,0,0,-9.600000000000001,0,0,0,0,18.21,135.12,0.34,954,0.8,358,2.4000000000000004
2011,2,16,5,30,0,0,13.700000000000001,0,0,0,-9.3,0,0,0,0,19.43,120.59,0.34,955,0.8,357,2.3000000000000003
2011,2,16,6,30,0,0,13.5,0,0,0,-9,0,0,0,0,20.14,106.12,0.34,956,0.9,357,2.3000000000000003
2011,2,16,7,30,0,0,14.8,0,0,0,-8.700000000000001,0,0,0,0,18.92,91.77,0.34,957,0.9,357,2.9000000000000004
2011,2,16,8,30,76,444,18.2,172,0,0,-8.3,76,444,0,172,15.66,77.54,0.34,957,0.9,269,3.7
2011,2,16,9,30,118,706,22.6,431,0,0,-7,118,706,0,431,13.27,63.72,0.34,958,1,12,4
2011,2,16,10,30,147,821,27.6,670,0,0,-2.7,147,821,0,670,13.620000000000001,50.45,0.34,958,1,38,5.5
2011,2,16,11,30,172,870,30.6,855,0,0,-1.5,172,870,0,855,12.5,38.36,0.34,957,1,46,5.6000000000000005
2011,2,16,12,30,208,863,32.2,963,0,0,-1.8,208,863,0,963,11.15,28.97,0.34,956,1,46,5.300000000000001
2011,2,16,13,30,222,856,33.300000000000004,995,0,0,-2.4000000000000004,222,856,0,995,10.03,25.490000000000002,0.34,955,1,45,5.1000000000000005
2011,2,16,14,30,225,830,33.800000000000004,944,0,0,-3.1,225,830,0,944,9.290000000000001,30.04,0.34,954,1,43,5
2011,2,16,15,30,220,768,33.800000000000004,809,0,0,-3.6,220,768,0,809,8.92,39.96,0.34,953,1,41,5
2011,2,16,16,30,199,677,33.1,614,0,0,-3.9000000000000004,199,677,0,614,9.040000000000001,52.28,0.34,954,1,38,4.7
2011,2,16,17,30,157,515,30.900000000000002,369,0,0,-3.9000000000000004,157,515,0,369,10.28,65.66,0.34,954,1.1,34,3.6
2011,2,16,18,30,82,217,26.6,121,0,0,-2.8000000000000003,82,217,0,121,14.36,79.53,0.34,954,1.1,29,2
2011,2,16,19,30,0,0,24.5,0,0,0,-2.9000000000000004,0,0,0,0,16.14,93.81,0.34,955,1.1,22,2.1
2011,2,16,20,30,0,0,23.6,0,0,0,-2.9000000000000004,0,0,0,0,16.93,108.18,0.34,955,1.1,17,2.3000000000000003
2011,2,16,21,30,0,0,22.8,0,0,0,-3,0,0,0,0,17.72,122.66,0.34,956,1.1,13,2.5
2011,2,16,22,30,0,0,22.1,0,0,0,-3,0,0,0,0,18.41,137.21,0.34,956,1.1,10,2.8000000000000003
2011,2,16,23,30,0,0,21.400000000000002,0,0,0,-3.2,0,0,0,0,18.990000000000002,151.8,0.34,955,1.1,8,3
2011,2,17,0,30,0,0,20.700000000000003,0,0,0,-3.4000000000000004,0,0,0,0,19.57,166.41,0.34,955,1.2000000000000002,6,3.2
2011,2,17,1,30,0,0,20,0,0,0,-3.5,0,0,0,0,20.22,178.61,0.34,955,1.2000000000000002,4,3.4000000000000004
2011,2,17,2,30,0,0,19.200000000000003,0,0,0,-3.7,0,0,0,0,21.02,164.27,0.34,955,1.2000000000000002,2,3.5
2011,2,17,3,30,0,0,18.5,0,0,0,-3.8000000000000003,0,0,0,0,21.72,149.66,0.34,955,1.2000000000000002,90,3.5
2011,2,17,4,30,0,0,17.8,0,0,0,-3.9000000000000004,0,0,0,0,22.52,135.07,0.34,955,1.2000000000000002,358,3.5
2011,2,17,5,30,0,0,17.1,0,0,0,-3.9000000000000004,0,0,0,0,23.54,120.52,0.34,956,1.2000000000000002,268,3.4000000000000004
2011,2,17,6,30,0,0,16.6,0,0,0,-3.8000000000000003,0,0,0,0,24.580000000000002,106.04,0.34,957,1.2000000000000002,1,3.4000000000000004
2011,2,17,7,30,0,0,17.400000000000002,0,0,0,-3.4000000000000004,0,0,0,0,23.91,91.68,0.34,957,1.2000000000000002,5,3.8000000000000003
2011,2,17,8,30,98,266,20.200000000000003,156,0,3,-3,18,0,0,18,20.8,77.42,0.34,958,1.2000000000000002,14,4.7
2011,2,17,9,30,170,531,24.200000000000003,406,0,0,-1.9000000000000001,170,531,0,406,17.64,63.58,0.34,958,1.2000000000000002,30,6
2011,2,17,10,30,218,659,27.8,639,0,0,-1.2000000000000002,218,659,0,639,15.06,50.27,0.34,958,1.2000000000000002,38,6.4
2011,2,17,11,30,253,723,31,822,0,0,-0.9,253,723,0,822,12.8,38.12,0.34,957,1.2000000000000002,42,6.4
2011,2,17,12,30,285,734,33.4,929,0,0,-0.5,285,734,0,929,11.51,28.66,0.34,956,1.2000000000000002,45,6.1000000000000005
2011,2,17,13,30,289,747,34.9,965,0,0,-0.30000000000000004,289,747,0,965,10.73,25.14,0.34,955,1.2000000000000002,45,5.7
2011,2,17,14,30,281,734,35.6,918,0,0,-0.30000000000000004,281,734,0,918,10.32,29.75,0.34,954,1.2000000000000002,43,5.4
2011,2,17,15,30,204,795,35.7,815,0,0,-0.4,204,795,0,815,10.18,39.76,0.34,953,1.2000000000000002,41,5.2
2011,2,17,16,30,194,683,35.1,613,0,0,-0.4,194,683,0,613,10.48,52.14,0.34,953,1.2000000000000002,38,4.800000000000001
2011,2,17,17,30,165,492,32.9,368,0,0,-0.2,165,492,0,368,12.030000000000001,65.55,0.34,953,1.2000000000000002,33,3.7
2011,2,17,18,30,87,165,28.6,118,0,0,0.7000000000000001,87,165,0,118,16.4,79.45,0.34,953,1.3,24,2.1
2011,2,17,19,30,0,0,26.5,0,0,0,0.7000000000000001,0,0,0,0,18.56,93.75,0.34,954,1.3,16,2.3000000000000003
2011,2,17,20,30,0,0,25.8,0,0,0,0.9,0,0,0,0,19.64,108.14,0.34,955,1.3,13,2.8000000000000003
2011,2,17,21,30,0,0,25.200000000000003,0,0,0,1.3,0,0,0,0,20.91,122.63,0.34,955,1.3,11,3.4000000000000004
2011,2,17,22,30,0,0,24.6,0,0,0,1.7000000000000002,0,0,0,0,22.44,137.19,0.34,955,1.3,12,4
2011,2,17,23,30,0,0,23.900000000000002,0,0,0,2.2,0,0,0,0,24.2,151.79,0.34,955,1.4000000000000001,13,4.4
2011,2,18,0,30,0,0,23,0,0,0,2.5,0,0,0,0,26.12,166.39000000000001,0.34,955,1.4000000000000001,14,4.5
2011,2,18,1,30,0,0,22.200000000000003,0,0,0,2.6,0,0,0,0,27.53,178.35,0.34,954,1.4000000000000001,13,4.6000000000000005
2011,2,18,2,30,0,0,21.400000000000002,0,0,0,2.4000000000000004,0,0,0,0,28.44,164.22,0.34,954,1.4000000000000001,12,4.7
2011,2,18,3,30,0,0,20.700000000000003,0,0,0,1.9000000000000001,0,0,0,0,28.650000000000002,149.61,0.34,954,1.4000000000000001,11,4.7
2011,2,18,4,30,0,0,20.1,0,0,0,1.3,0,0,0,0,28.53,135.01,0.34,955,1.4000000000000001,12,4.6000000000000005
2011,2,18,5,30,0,0,19.3,0,0,0,0.7000000000000001,0,0,0,0,28.85,120.45,0.34,955,1.3,12,4.1000000000000005
2011,2,18,6,30,0,0,18.5,0,0,0,0.2,0,0,0,0,29.21,105.96000000000001,0.34,956,1.3,9,3.5
2011,2,18,7,30,0,0,19.1,0,0,0,-0.30000000000000004,0,0,0,0,27.080000000000002,91.58,0.34,957,1.3,6,3.8000000000000003
2011,2,18,8,30,104,221,21.700000000000003,153,0,0,-0.7000000000000001,104,221,0,153,22.41,77.31,0.34,957,1.3,9,4.6000000000000005
2011,2,18,9,30,178,502,25.400000000000002,403,0,0,0.1,178,502,0,403,19.03,63.43,0.34,957,1.3,22,5.4
2011,2,18,10,30,222,649,28.8,638,0,0,3.3000000000000003,222,649,0,638,19.62,50.09,0.34,957,1.3,31,5.9
2011,2,18,11,30,250,727,31.8,824,0,0,4.6000000000000005,250,727,0,824,18.09,37.88,0.34,956,1.3,33,5.800000000000001
2011,2,18,12,30,238,808,34.1,950,0,0,4.5,238,808,0,950,15.74,28.34,0.34,955,1.3,33,5.6000000000000005
2011,2,18,13,30,255,797,35.6,978,0,0,4,255,797,0,978,13.99,24.79,0.34,954,1.4000000000000001,31,5.300000000000001
2011,2,18,14,30,258,768,36.300000000000004,927,0,0,3.3000000000000003,258,768,0,927,12.84,29.47,0.34,953,1.4000000000000001,28,5.2
2011,2,18,15,30,241,725,36.4,800,0,0,2.6,241,725,0,800,12.15,39.56,0.34,952,1.4000000000000001,26,5.1000000000000005
2011,2,18,16,30,215,634,35.800000000000004,605,0,0,2,215,634,0,605,12.01,52,0.34,952,1.4000000000000001,25,4.800000000000001
2011,2,18,17,30,168,475,33.6,365,0,0,1.6,168,475,0,365,13.16,65.45,0.34,952,1.4000000000000001,23,3.8000000000000003
2011,2,18,18,30,85,184,29.5,119,0,0,1.9000000000000001,85,184,0,119,17.02,79.37,0.34,953,1.4000000000000001,20,2.1
2011,2,18,19,30,0,0,27.200000000000003,0,0,0,1.4000000000000001,0,0,0,0,18.76,93.69,0.34,953,1.4000000000000001,17,2.2
2011,2,18,20,30,0,0,26.400000000000002,0,0,0,0.9,0,0,0,0,18.97,108.10000000000001,0.34,954,1.3,14,2.6
2011,2,18,21,30,0,0,25.700000000000003,0,0,0,0.4,0,0,0,0,19.05,122.60000000000001,0.34,955,1.3,11,3.2
2011,2,18,22,30,0,0,24.900000000000002,0,0,0,-0.2,0,0,0,0,19.21,137.17000000000002,0.34,955,1.3,8,3.9000000000000004
2011,2,18,23,30,0,0,23.8,0,0,0,-0.7000000000000001,0,0,0,0,19.71,151.77,0.34,955,1.3,6,4.3
2011,2,19,0,30,0,0,22.5,0,0,0,-1.3,0,0,0,0,20.43,166.37,0.34,954,1.2000000000000002,5,4.2
2011,2,19,1,30,0,0,21.3,0,0,0,-1.9000000000000001,0,0,0,0,20.98,178.06,0.34,954,1.2000000000000002,3,3.9000000000000004
2011,2,19,2,30,0,0,20.200000000000003,0,0,0,-2.6,0,0,0,0,21.39,164.15,0.34,953,1.1,91,3.6
2011,2,19,3,30,0,0,19.200000000000003,0,0,0,-3.2,0,0,0,0,21.78,149.55,0.34,953,1.1,359,3.3000000000000003
2011,2,19,4,30,0,0,18.400000000000002,0,0,0,-3.7,0,0,0,0,22.1,134.95,0.34,954,1,359,3
2011,2,19,5,30,0,0,17.6,0,0,0,-4,0,0,0,0,22.6,120.38,0.34,954,1,358,2.8000000000000003
2011,2,19,6,30,0,0,17.1,0,0,0,-4.3,0,0,0,0,22.88,105.88,0.34,955,1.1,358,2.7
2011,2,19,7,30,0,0,18,0,0,0,-4.5,0,0,0,0,21.34,91.48,0.34,956,1.1,269,3.2
2011,2,19,8,30,95,303,20.900000000000002,162,0,0,-4.5,95,303,0,162,17.81,77.19,0.34,956,1.1,3,3.7
2011,2,19,9,30,157,574,25.1,415,0,0,-3.3000000000000003,157,574,0,415,15.11,63.28,0.34,957,1.2000000000000002,17,4.1000000000000005
2011,2,19,10,30,196,706,29.6,651,0,0,-0.7000000000000001,196,706,0,651,14.040000000000001,49.9,0.34,957,1.2000000000000002,38,5.5
2011,2,19,11,30,225,771,32.7,836,0,0,0.2,225,771,0,836,12.56,37.64,0.34,956,1.2000000000000002,43,5.5
2011,2,19,12,30,293,720,34.6,929,0,0,-0.2,293,720,0,929,10.99,28.03,0.34,955,1.3,40,5.2
2011,2,19,13,30,302,726,35.800000000000004,963,0,0,-0.9,302,726,0,963,9.76,24.44,0.34,953,1.3,34,5
2011,2,19,14,30,298,706,36.5,914,0,0,-1.5,298,706,0,914,8.950000000000001,29.19,0.34,952,1.3,29,4.9
2011,2,19,15,30,219,765,36.6,811,0,0,-2,219,765,0,811,8.59,39.36,0.34,952,1.3,26,4.9
2011,2,19,16,30,199,670,36,613,0,0,-2.4000000000000004,199,670,0,613,8.63,51.86,0.34,952,1.3,24,4.6000000000000005
2011,2,19,17,30,160,504,33.7,370,0,0,-2.5,160,504,0,370,9.73,65.35,0.34,952,1.3,22,3.6
2011,2,19,18,30,84,201,29.400000000000002,122,0,1,-1.5,84,201,0,122,13.4,79.3,0.34,953,1.3,19,2.1
2011,2,19,19,30,0,0,27.1,0,0,1,-1.9000000000000001,0,0,0,0,14.89,93.64,0.34,953,1.3,17,2.2
2011,2,19,20,30,0,0,26.200000000000003,0,0,0,-2.3000000000000003,0,0,0,0,15.17,108.06,0.34,954,1.2000000000000002,15,2.5
2011,2,19,21,30,0,0,25.400000000000002,0,0,0,-2.9000000000000004,0,0,0,0,15.280000000000001,122.57000000000001,0.34,954,1.2000000000000002,13,2.8000000000000003
2011,2,19,22,30,0,0,24.5,0,0,0,-3.5,0,0,0,0,15.42,137.15,0.34,955,1.2000000000000002,11,3.2
2011,2,19,23,30,0,0,23.700000000000003,0,0,0,-4.1000000000000005,0,0,0,0,15.39,151.75,0.34,955,1.1,8,3.6
2011,2,20,0,30,0,0,22.8,0,0,1,-4.800000000000001,0,0,0,0,15.44,166.33,0.34,954,1.1,7,4.1000000000000005
